person,year,labinc,hours,pp,group,cumul_hours,occswitch,jdum2,jdum3,jdum4,jdum5,jdum6,jdum7,jdum8,jdum9
1184,1984,76740.9,2080,0,1,2080,0,0,0,0,1,0,0,0,0
1184,2000,91185.84,2655,1,1,4735,0,0,0,0,1,0,0,0,0
1184,2004,108513.9,2080,1,1,6815,0,0,0,0,0,1,0,0,0
1185,1986,85723.84,2340,0,3,2340,0,0,0,0,1,0,0,0,0
1185,1987,72937.04,2340,0,3,4680,0,0,0,0,1,0,0,0,0
1185,2002,286133.3,3640,0,3,8320,0,0,0,0,1,0,0,0,0
1186,1987,28790.94,2248,1,3,2248,0,0,0,0,1,0,0,0,0
1186,1990,56748.03,3590,1,3,5838,0,0,0,0,0,1,0,0,0
1186,1991,41639.87,2080,1,3,7918,1,0,0,0,1,0,0,0,0
1186,1992,46627.99,2080,1,3,9998,0,0,0,0,1,0,0,0,0
1186,1993,51320.88,2080,1,3,12078,0,0,0,0,1,0,0,0,0
1186,1996,57001.34,2080,1,3,14158,0,0,0,0,1,0,0,0,0
1186,1998,80269.44,3120,1,3,17278,0,0,0,0,1,0,0,0,0
1186,2000,93718.78,3120,1,3,20398,1,0,0,0,0,1,0,0,0
1186,2002,134579.6,2680,1,3,23078,1,0,0,0,1,0,0,0,0
1186,2004,12698.43,2600,1,3,25678,0,0,0,0,1,0,0,0,0
1186,2008,131704.3,2080,0,3,27758,0,0,0,0,1,0,0,0,0
1186,2010,150000,2600,1,3,30358,0,0,0,0,1,0,0,0,0
1186,2012,156721.1,2860,1,3,33218,0,0,0,0,1,0,0,0,0
1186,2014,341155.4,2860,1,3,36078,0,0,0,0,1,0,0,0,0
1188,1988,38719.9,2400,1,3,2400,0,0,0,0,0,1,0,0,0
1188,1990,25035.89,2336,1,3,4736,0,0,0,0,0,0,0,1,0
1188,1991,24023,2617,1,3,7353,0,0,0,0,0,0,0,1,0
1188,1992,34193.86,2555,1,3,9908,0,0,0,0,0,0,0,1,0
1188,1993,61886.94,2720,1,3,12628,0,0,0,0,0,0,0,1,0
1188,1994,55907.49,2374,1,3,15002,0,0,0,0,0,0,0,1,0
1188,1996,41708.3,2600,1,3,17602,0,0,0,0,0,0,0,1,0
1188,1998,44148.19,3120,1,3,20722,0,0,0,0,0,0,0,1,0
1188,2000,46859.39,2860,1,3,23582,0,0,0,0,0,0,0,1,0
1188,2004,57720.16,2860,1,3,26442,0,0,0,0,0,0,0,1,0
1188,2006,140653.7,2436,1,3,28878,0,0,0,0,0,0,0,1,0
1188,2008,43563.73,2132,1,3,31010,0,0,0,0,0,0,0,1,0
1188,2010,45000,2340,1,3,33350,0,0,0,0,0,0,0,1,0
1188,2012,59838.97,2600,1,3,35950,0,0,0,0,0,0,0,1,0
1188,2014,59881.88,2080,1,3,38030,0,0,0,0,0,0,0,1,0
1189,2002,50922.03,2080,1,3,2080,0,0,0,0,1,0,0,0,0
1190,1985,22294.02,2280,0,1,2280,0,0,0,1,0,0,0,0,0
1190,1986,17892.68,1880,1,1,4160,1,0,0,0,1,0,0,0,0
1190,1987,23032.75,2080,1,1,6240,1,0,0,0,0,1,0,0,0
1190,1988,23969.46,2080,1,1,8320,0,0,0,0,0,1,0,0,0
1190,1989,21114,2080,0,1,10400,0,0,0,0,0,1,0,0,0
1190,1990,23366.84,2080,1,1,12480,1,0,0,0,0,0,0,0,1
1190,1991,32030.67,2080,1,1,14560,1,0,0,0,0,1,0,0,0
1190,1992,34193.86,2080,0,1,16640,1,0,0,0,1,0,0,0,0
1190,1993,33207.63,2160,1,1,18800,0,0,0,0,1,0,0,0,0
1190,1994,32367.5,2403,1,1,21203,0,0,0,0,1,0,0,0,0
1190,1996,26415.25,2080,1,1,23283,1,0,0,0,0,1,0,0,0
1190,1998,34783.42,2080,1,1,25363,1,0,0,0,1,0,0,0,0
1190,2000,34194.69,2496,0,1,27859,0,0,0,0,1,0,0,0,0
1190,2002,32735.59,2080,0,1,29939,0,0,0,0,1,0,0,0,0
1190,2004,34632.09,2120,0,1,32059,1,0,0,0,0,1,0,0,0
1190,2010,65000,2860,0,1,34919,0,0,0,0,0,1,0,0,0
1190,2012,28494.75,2196,0,1,37115,0,0,0,0,0,1,0,0,0
1190,2014,36850.39,3744,0,1,40859,0,0,0,0,0,1,0,0,0
1191,2002,32735.59,1924,1,1,1924,0,0,0,0,1,0,0,0,0
1192,2006,,2080,0,1,2080,0,1,0,0,0,0,0,0,0
1192,2008,19755.65,2340,0,1,4420,0,1,0,0,0,0,0,0,0
1192,2010,14532,1600,0,1,6020,0,1,0,0,0,0,0,0,0
1193,2002,32493.1,2080,0,1,2080,0,0,0,0,1,0,0,0,0
1193,2014,11055.12,760,0,1,2840,0,0,0,0,0,0,0,0,0
1195,1987,40307.31,2620,1,3,2620,0,0,0,0,0,0,0,1,0
1195,1988,44251.31,3190,1,3,5810,0,0,0,0,0,0,0,1,0
1195,1989,52785.01,3620,0,3,9430,0,0,0,0,0,0,0,1,0
1195,1990,33381.2,3470,0,3,12900,0,0,0,0,0,0,0,1,0
1195,1991,57655.2,4184,1,3,17084,0,0,0,0,0,0,0,1,0
1195,1992,54399.32,2600,1,3,19684,0,0,0,0,0,0,0,1,0
1195,1993,51320.88,2440,1,3,22124,1,1,0,0,0,0,0,0,0
1195,1994,26482.5,2220,1,3,24344,0,1,0,0,0,0,0,0,0
1195,1996,34756.91,2101,1,3,26445,0,1,0,0,0,0,0,0,0
1195,2000,37994.1,1935,1,3,28380,0,1,0,0,0,0,0,0,0
1195,2002,55771.74,2860,1,3,31240,1,0,0,0,1,0,0,0,0
1195,2004,55411.35,2860,1,3,34100,1,1,0,0,0,0,0,0,0
1195,2006,55179.53,2860,1,3,36960,0,1,0,0,0,0,0,0,0
1195,2008,79022.59,2912,1,3,39872,0,1,0,0,0,0,0,0,0
1195,2010,60000,3120,1,3,42992,0,1,0,0,0,0,0,0,0
1195,2012,56989.5,2860,1,3,45852,0,1,0,0,0,0,0,0,0
1195,2014,64488.18,3120,1,3,48972,0,1,0,0,0,0,0,0,0
1197,1989,72139.52,1736,1,3,1736,0,0,0,0,0,0,0,1,0
1197,1990,66762.39,3395,1,3,5131,0,0,0,0,0,0,0,1,0
1197,1991,75272.07,3570,1,3,8701,0,0,0,0,0,0,0,1,0
1197,1992,68387.72,3280,1,3,11981,0,0,0,0,0,0,0,1,0
1197,1993,60377.5,3745,1,3,15726,0,0,0,0,0,0,0,1,0
1197,1994,58849.99,3844,0,3,19570,0,0,0,0,0,0,0,1,0
1197,1996,69513.83,3432,1,3,23002,0,0,0,0,0,0,0,1,0
1197,2000,82320.55,3536,0,3,26538,0,0,0,0,0,0,0,1,0
1197,2002,54559.32,2184,1,3,28722,1,0,0,0,1,0,0,0,0
1197,2004,306993.9,2600,1,3,31322,1,0,0,0,0,0,0,1,0
1197,2006,302747.4,2340,1,3,33662,0,0,0,0,0,0,0,1,0
1197,2008,101311,3380,1,3,37042,0,0,0,0,0,0,0,1,0
1198,1989,35190.01,2600,0,2,2600,0,0,0,0,0,0,0,1,0
1198,1990,21697.78,2690,0,2,5290,0,0,0,0,0,0,0,1,0
1198,1991,35233.73,2538,0,2,7828,1,0,0,0,0,0,0,0,1
1198,1992,41188.06,2816,0,2,10644,0,0,0,0,0,0,0,0,1
1198,1993,42264.25,2452,1,2,13096,1,0,0,0,0,0,0,1,0
1199,1984,6294.709,830,0,1,830,0,0,0,0,0,0,0,1,0
1199,1987,11132.5,790,0,1,1620,0,0,0,0,0,0,1,0,0
1199,1991,11210.73,646,1,1,2266,0,0,0,0,0,0,1,0,0
1199,1992,10102.73,1269,1,1,3535,0,0,0,0,0,0,1,0,0
1199,1998,,2080,0,1,5615,0,0,0,0,0,1,0,0,0
1199,2000,,2000,0,1,7615,1,0,0,0,0,0,1,0,0
1199,2004,16161.64,1938,0,1,9553,0,0,0,0,0,0,0,1,0
1199,2008,10131.1,1892,1,1,11445,0,0,0,0,0,0,1,0,0
1199,2010,13000,2080,0,1,13525,0,0,0,0,0,0,1,0,0
1199,2012,22795.8,2080,1,1,15605,0,0,0,0,0,0,1,0,0
1200,1986,6958.265,2593,0,2,2593,0,1,0,0,0,0,0,0,0
1200,1987,17274.56,2010,0,2,4603,1,0,0,0,0,0,0,1,0
1200,1990,20028.72,1120,1,2,5723,0,0,0,0,0,0,1,0,0
1200,1993,9056.625,560,1,2,6283,0,0,0,0,0,0,1,0,0
1200,1996,20854.15,1600,0,2,7883,0,1,0,0,0,0,0,0,0
1200,2002,6062.146,2120,0,2,10003,0,0,0,0,1,0,0,0,0
1200,2004,12698.43,2080,1,2,12083,1,0,0,0,0,0,0,1,0
1201,1989,35133.7,2080,0,2,2080,0,0,0,0,1,0,0,0,0
1201,1992,40690.7,2080,0,2,4160,0,0,0,0,1,0,0,0,0
1201,2002,60621.46,2184,0,2,6344,0,0,0,0,1,0,0,0,0
1202,1989,24398.99,2060,0,3,2060,0,0,0,0,1,0,0,0,0
1202,1991,23673.87,1976,0,3,4036,0,0,0,0,1,0,0,0,0
1202,1993,22641.56,1924,0,3,5960,0,0,0,0,1,0,0,0,0
1202,2002,26673.44,1924,0,3,7884,0,0,0,0,1,0,0,0,0
1203,1986,23856.91,1840,0,1,1840,0,1,0,0,0,0,0,0,0
1203,1987,17274.56,2080,0,1,3920,0,1,0,0,0,0,0,0,0
1203,1988,22125.66,2080,0,1,6000,0,1,0,0,0,0,0,0,0
1203,1989,10557,2080,0,1,8080,0,1,0,0,0,0,0,0,0
1203,1990,20028.72,2080,0,1,10160,0,1,0,0,0,0,0,0,0
1203,1991,20819.94,2080,0,1,12240,0,1,0,0,0,0,0,0,0
1203,1992,26422.53,2080,0,1,14320,0,1,0,0,0,0,0,0,0
1203,1993,18113.25,2080,0,1,16400,0,1,0,0,0,0,0,0,0
1203,1994,17655,2080,0,1,18480,0,1,0,0,0,0,0,0,0
1203,1996,,2080,0,1,20560,0,1,0,0,0,0,0,0,0
1203,2000,,2912,0,1,23472,0,1,0,0,0,0,0,0,0
1203,2002,,2080,0,1,25552,1,0,0,0,1,0,0,0,0
1203,2004,,760,0,1,26312,1,1,0,0,0,0,0,0,0
1204,1987,57274.77,2080,0,2,2080,0,0,0,0,1,0,0,0,0
1204,1988,57157.95,2080,0,2,4160,1,0,0,0,0,0,0,0,1
1204,1989,61582.51,2174,0,2,6334,1,0,0,0,0,0,0,1,0
1204,1990,50071.79,2060,1,2,8394,1,0,0,0,1,0,0,0,0
1204,1991,72069.01,2318,1,2,10712,0,0,0,0,1,0,0,0,0
1204,1996,19463.87,2120,0,2,12832,0,0,0,0,0,1,0,0,0
1204,1998,29432.13,2760,0,2,15592,0,0,0,0,0,1,0,0,0
1204,2000,35461.16,4680,0,2,20272,0,0,0,0,0,1,0,0,0
1204,2004,34632.09,2080,0,2,22352,0,0,0,0,0,0,0,0,1
1204,2006,32458.55,2080,0,2,24432,0,0,0,0,0,0,0,0,1
1204,2008,30393.3,2080,0,2,26512,0,0,0,0,0,0,0,0,1
1204,2010,31000,2576,0,2,29088,0,0,0,0,0,0,0,0,1
1204,2012,23745.62,2080,0,2,31168,0,0,0,0,0,0,0,0,1
1204,2014,32244.09,3120,0,2,34288,0,0,0,0,0,0,0,0,1
1205,1988,27657.07,1910,0,3,1910,0,0,0,0,0,1,0,0,0
1205,1989,19354.5,1935,1,3,3845,0,0,0,0,0,1,0,0,0
1205,1990,31712.13,2080,1,3,5925,0,0,0,0,0,1,0,0,0
1205,1991,14413.8,2080,1,3,8005,0,0,0,0,0,1,0,0,0
1205,1992,27976.79,2080,0,3,10085,0,0,0,0,0,1,0,0,0
1205,1993,37735.94,2080,1,3,12165,0,0,0,0,0,1,0,0,0
1205,1994,32367.5,2080,0,3,14245,0,0,0,0,0,1,0,0,0
1205,1996,27805.53,2080,1,3,16325,0,0,0,0,0,1,0,0,0
1205,1998,40134.72,2080,1,3,18405,0,0,0,0,0,1,0,0,0
1205,2000,37994.1,2080,0,3,20485,0,0,0,0,0,1,0,0,0
1205,2002,60621.46,2080,0,3,22565,1,0,0,0,1,0,0,0,0
1205,2004,34632.09,2080,0,3,24645,1,0,0,0,0,1,0,0,0
1205,2010,25000,1240,0,3,25885,0,0,0,0,0,1,0,0,0
1205,2012,30394.4,2000,0,3,27885,0,0,0,0,0,1,0,0,0
1206,2000,10131.76,1920,0,2,1920,0,0,0,0,1,0,0,0,0
1206,2006,,1456,1,2,3376,0,0,0,0,0,0,0,1,0
1207,1985,12160.37,1840,0,1,1840,0,0,0,0,0,0,1,0,0
1207,1986,11928.45,1800,0,1,3640,0,0,0,0,0,0,1,0,0
1207,1987,15355.17,2108,0,1,5748,0,0,0,0,0,0,1,0,0
1207,1988,16594.24,2080,0,1,7828,0,0,0,0,0,0,1,0,0
1207,1989,15835.5,2080,0,1,9908,0,0,0,0,0,0,1,0,0
1207,1990,20028.72,2080,0,1,11988,0,0,0,0,0,0,1,0,0
1207,1991,12812.27,2080,0,1,14068,0,0,0,0,0,0,1,0,0
1207,1992,12434.13,1928,0,1,15996,0,0,0,0,0,0,1,0,0
1207,2002,,2695,1,1,18691,0,0,0,0,1,0,0,0,0
1207,2004,17316.05,3952,1,1,22643,1,0,0,0,0,0,1,0,0
1207,2010,17000,2040,1,1,24683,0,0,0,0,0,0,1,0,0
1207,2012,15197.2,1786,1,1,26469,1,0,0,0,0,0,0,0,1
1207,2014,14740.16,1862,0,1,28331,0,0,0,0,0,0,0,0,1
1208,2004,129293.2,2080,1,2,2080,0,0,0,0,0,0,0,0,0
1208,2008,141835.4,2080,1,2,4160,0,1,0,0,0,0,0,0,0
1208,2010,150000,1352,1,2,5512,1,0,0,0,0,0,0,0,0
1208,2012,142473.8,2600,1,2,8112,0,0,0,0,0,0,0,0,0
1210,1987,19418.53,591,0,1,591,0,0,0,0,0,0,1,0,0
1210,1988,7366,1442,0,1,2033,0,0,0,0,0,0,1,0,0
1210,1989,14076,1525,0,1,3558,0,0,0,0,0,0,1,0,0
1210,1990,5340.991,725,0,1,4283,1,0,0,0,0,0,0,0,1
1210,1991,10570.12,1760,0,1,6043,0,0,0,0,0,0,0,0,1
1210,1992,10569.01,2080,0,1,8123,1,0,0,0,0,0,1,0,0
1210,1993,10113.23,2080,0,1,10203,0,0,0,0,0,0,1,0,0
1210,1994,,2219,0,1,12422,1,0,0,0,0,0,0,0,1
1210,1996,15293.04,2288,0,1,14710,1,0,0,0,0,0,1,0,0
1210,1998,,2288,0,1,16998,0,0,0,0,0,0,1,0,0
1210,2000,7598.82,1088,1,1,18086,0,0,0,0,0,0,1,0,0
1210,2004,11544.03,1820,0,1,19906,0,0,0,0,0,0,1,0,0
1210,2006,10819.52,1560,1,1,21466,0,0,0,0,0,0,1,0,0
1210,2008,20363.51,2040,1,1,23506,0,0,0,0,0,0,1,0,0
1210,2010,15000,1872,0,1,25378,0,0,0,0,0,0,1,0,0
1210,2012,17096.85,1560,1,1,26938,0,0,0,0,0,0,1,0,0
1211,1991,19218.4,940,0,2,940,0,0,0,0,0,0,0,0,0
1211,2002,26673.44,2080,1,2,3020,0,0,0,0,1,0,0,0,0
1211,2004,13852.84,640,0,2,3660,1,0,0,0,0,1,0,0,0
1211,2008,26847.42,2080,0,2,5740,0,0,0,0,0,1,0,0,0
1211,2010,25000,2080,0,2,7820,0,0,0,0,0,1,0,0,0
1211,2012,27544.92,2080,0,2,9900,0,0,0,0,0,1,0,0,0
1211,2014,32244.09,2080,0,2,11980,1,0,0,0,1,0,0,0,0
1212,1998,,2704,0,3,2704,0,0,0,0,0,0,0,0,0
1212,2002,7274.575,1924,0,3,4628,0,0,0,0,1,0,0,0,0
1213,1998,5871.709,1444,0,1,1444,0,0,0,0,0,0,0,0,0
1213,2000,,510,0,1,1954,0,0,0,0,0,0,0,0,0
1215,1988,7190.838,1120,0,2,1120,0,0,0,0,0,1,0,0,0
1215,1989,15835.5,1320,0,2,2440,0,0,0,0,0,1,0,0,0
1215,1990,15021.54,2080,0,2,4520,0,0,0,0,0,1,0,0,0
1215,1991,14413.8,2095,0,2,6615,0,0,0,0,0,1,0,0,0
1215,1992,15542.66,1980,0,2,8595,0,0,0,0,0,1,0,0,0
1215,1994,7061.999,600,0,2,9195,0,0,0,1,0,0,0,0,0
1215,1996,13902.76,2120,0,2,11315,1,0,0,0,0,0,0,0,0
1215,1998,12040.42,1460,1,2,12775,1,0,0,0,0,0,1,0,0
1215,2002,18186.44,4012,1,2,16787,0,0,0,0,1,0,0,0,0
1215,2004,18470.45,1820,1,2,18607,1,0,0,0,0,0,1,0,0
1215,2006,16229.27,1820,1,2,20427,0,0,0,0,0,0,1,0,0
1215,2008,16209.76,1820,0,2,22247,0,0,0,0,0,0,1,0,0
1215,2010,11000,2080,0,2,24327,0,0,0,0,0,0,1,0,0
1215,2012,18046.67,2340,0,2,26667,0,0,0,0,0,0,1,0,0
1215,2014,16582.68,1930,0,2,28597,0,0,0,0,0,0,1,0,0
1216,2002,16367.79,2080,0,1,2080,0,0,0,0,1,0,0,0,0
1217,1988,105325.5,2565,0,1,2565,0,0,0,0,0,1,0,0,0
1217,1989,16891.2,3135,0,1,5700,0,0,0,0,0,1,0,0,0
1217,1990,20028.72,1640,1,1,7340,1,0,0,0,0,0,1,0,0
1217,1991,23222.23,1910,1,1,9250,1,0,0,0,0,1,0,0,0
1218,1990,63424.27,1989,1,2,1989,0,0,0,0,0,0,0,1,0
1218,1991,57655.2,2396,1,2,4385,0,0,0,0,0,0,0,1,0
1218,1992,45073.73,2476,1,2,6861,0,0,0,0,0,0,0,1,0
1218,1993,48302,2901,1,2,9762,0,0,0,0,0,0,0,1,0
1218,1994,44137.49,3090,1,2,12852,0,0,0,0,0,0,0,1,0
1218,1996,62562.44,2080,0,2,14932,0,0,0,0,0,0,0,1,0
1218,2002,78807.9,3276,0,2,18208,0,0,0,0,1,0,0,0,0
1218,2004,63492.18,2964,0,2,21172,1,0,0,0,0,1,0,0,0
1218,2006,70326.85,2860,0,2,24032,0,0,0,0,0,1,0,0,0
1218,2008,68891.48,3172,0,2,27204,0,0,0,0,0,1,0,0,0
1218,2014,77385.82,3172,0,2,30376,0,0,0,0,0,1,0,0,0
1220,2002,12124.29,2080,0,2,2080,0,0,0,0,1,0,0,0,0
1221,1990,15021.54,1024,0,1,1024,0,1,0,0,0,0,0,0,0
1222,2002,38797.73,3328,0,1,3328,0,0,0,0,1,0,0,0,0
1223,1991,24023,2355,0,1,2355,0,0,0,0,0,0,1,0,0
1223,1993,24151,2080,0,1,4435,0,0,0,0,0,0,1,0,0
1223,1994,22068.75,2080,0,1,6515,0,0,0,0,0,0,1,0,0
1223,2000,,2080,0,1,8595,0,0,0,0,0,0,1,0,0
1223,2002,24248.58,2080,0,1,10675,1,0,0,0,1,0,0,0,0
1223,2006,16229.27,1560,0,1,12235,0,0,0,0,0,0,1,0,0
1224,1988,5531.414,650,0,1,650,0,0,0,0,0,0,1,0,0
1224,1990,17525.13,1950,0,1,2600,0,0,0,0,0,0,1,0,0
1225,1984,16494.24,760,0,1,760,0,0,0,0,1,0,0,0,0
1226,1985,10133.64,1560,1,2,1560,0,0,0,0,0,0,1,0,0
1226,1986,11928.45,1560,0,2,3120,0,0,0,0,0,0,1,0,0
1226,1987,23032.75,1765,1,2,4885,0,0,0,0,0,0,1,0,0
1226,1988,33188.48,1889,1,2,6774,0,0,0,0,0,0,1,0,0
1227,1989,5278.501,1683,0,1,1683,0,0,0,0,0,0,0,0,1
1227,1990,8345.299,1652,0,1,3335,0,0,0,0,0,0,0,0,1
1227,1991,8007.667,1484,0,1,4819,0,0,0,0,0,0,0,0,1
1227,1992,7771.332,1602,0,1,6421,0,0,0,0,0,0,0,0,1
1227,1993,10566.06,1572,0,1,7993,1,0,0,0,0,0,1,0,0
1227,1996,13902.76,1210,0,1,9203,0,0,0,0,0,0,0,0,1
1227,1998,9364.768,1544,0,1,10747,0,0,0,0,0,0,0,0,1
1227,2000,12650.77,2080,0,1,12827,0,0,0,0,0,0,0,0,1
1227,2002,12124.29,1456,0,1,14283,1,0,0,0,1,0,0,0,0
1227,2004,11544.03,1664,0,1,15947,1,0,0,0,0,0,0,0,1
1227,2006,9737.564,1666,0,1,17613,0,0,0,0,0,0,0,0,1
1227,2008,9117.991,634,0,1,18247,0,0,0,0,0,0,0,0,1
1227,2012,6648.775,588,0,1,18835,0,0,0,0,0,0,0,0,1
1228,1987,,2376,1,1,2376,0,1,0,0,0,0,0,0,0
1228,1988,28578.97,3348,1,1,5724,0,1,0,0,0,0,0,0,0
1228,1989,17595,3380,0,1,9104,0,1,0,0,0,0,0,0,0
1228,1990,25035.89,3060,1,1,12164,0,1,0,0,0,0,0,0,0
1228,1991,24023,2838,1,1,15002,0,1,0,0,0,0,0,0,0
1228,1992,20205.46,3166,1,1,18168,1,0,0,0,0,0,0,1,0
1228,1993,15094.38,2590,1,1,20758,1,1,0,0,0,0,0,0,0
1228,1998,17391.71,2080,0,1,22838,0,1,0,0,0,0,0,0,0
1228,2000,44326.45,1300,0,1,24138,1,0,0,0,0,1,0,0,0
1228,2002,48497.17,2080,0,1,26218,1,0,0,0,1,0,0,0,0
1229,1987,32629.73,2245,0,1,2245,0,0,0,0,0,1,0,0,0
1229,1988,31344.68,2820,0,1,5065,0,0,0,0,0,1,0,0,0
1229,1991,41639.87,3660,0,1,8725,0,0,0,0,0,1,0,0,0
1229,1994,51493.74,4854,0,1,13579,0,0,0,0,1,0,0,0,0
1229,1996,33366.64,2600,0,1,16179,0,0,0,0,1,0,0,0,0
1229,1998,41619.7,2080,0,1,18259,0,0,0,0,1,0,0,0,0
1229,2000,46226.16,2340,0,1,20599,0,0,0,0,1,0,0,0,0
1229,2004,67417.15,2600,0,1,23199,0,0,0,0,1,0,0,0,0
1229,2008,73957.04,2080,0,1,25279,0,0,0,0,1,0,0,0,0
1229,2010,78000,2080,0,1,27359,1,0,0,0,0,1,0,0,0
1229,2012,66487.75,2080,0,1,29439,1,0,0,0,1,0,0,0,0
1229,2014,70937,2080,0,1,31519,0,0,0,0,1,0,0,0,0
1230,1987,5758.188,2500,0,1,2500,0,0,0,0,0,0,1,0,0
1230,2002,6062.146,1295,0,1,3795,0,0,0,0,1,0,0,0,0
1230,2004,25396.87,2080,0,1,5875,1,0,0,0,0,0,1,0,0
1230,2008,25327.75,2080,0,1,7955,0,0,0,0,0,0,1,0,0
1230,2010,26000,2448,0,1,10403,1,0,0,0,0,0,0,1,0
1230,2012,23745.62,2340,0,1,12743,0,0,0,0,0,0,0,1,0
1231,1988,22125.66,2520,1,2,2520,0,0,0,0,0,0,0,1,0
1231,1990,9046.304,1032,0,2,3552,0,0,0,0,0,0,0,0,0
1231,1991,12812.27,1300,1,2,4852,1,1,0,0,0,0,0,0,0
1231,1992,18651.2,1086,1,2,5938,0,1,0,0,0,0,0,0,0
1231,1993,18113.25,937,1,2,6875,1,0,0,0,0,0,0,0,0
1231,1998,45486.01,1400,0,2,8275,0,0,0,0,0,0,0,0,0
1231,2000,56991.15,2288,1,2,10563,0,0,0,0,0,0,0,0,0
1231,2002,54559.32,2444,1,2,13007,1,0,0,0,1,0,0,0,0
1232,1989,21114,2645,1,2,2645,0,0,0,1,0,0,0,0,0
1232,1990,23366.84,2930,1,2,5575,0,0,0,1,0,0,0,0,0
1232,1991,21300.39,3204,1,2,8779,1,0,0,0,1,0,0,0,0
1232,1992,21759.73,2554,1,2,11333,1,0,0,0,0,0,1,0,0
1232,1993,25660.44,3498,1,2,14831,1,0,0,0,1,0,0,0,0
1232,1994,24275.62,3176,1,2,18007,1,0,0,0,0,0,0,0,1
1232,1996,29195.81,2392,1,2,20399,1,0,0,0,1,0,0,0,0
1232,1998,29432.13,2756,0,2,23155,0,0,0,0,1,0,0,0,0
1232,2000,39260.57,3068,0,2,26223,0,0,0,0,1,0,0,0,0
1232,2002,,2392,0,2,28615,0,0,0,0,1,0,0,0,0
1233,1987,23608.57,2695,0,2,2695,0,0,0,0,0,0,1,0,0
1233,1988,33188.48,2805,0,2,5500,1,1,0,0,0,0,0,0,0
1233,1989,23753.25,2080,1,2,7580,1,0,0,0,0,0,0,0,0
1233,1990,28374.01,2340,1,2,9920,0,0,0,0,0,0,0,0,0
1233,1991,33632.2,2695,0,2,12615,1,1,0,0,0,0,0,0,0
1233,1992,36369.83,2574,1,2,15189,0,1,0,0,0,0,0,0,0
1233,1993,33660.46,2260,0,2,17449,1,0,0,0,0,0,0,0,0
1233,1994,34574.37,2419,0,2,19868,0,0,0,0,0,0,0,0,0
1233,1996,36147.19,2600,1,2,22468,1,1,0,0,0,0,0,0,0
1233,1998,38127.98,2340,1,2,24808,1,0,0,0,0,0,0,0,0
1233,2000,37360.87,2600,1,2,27408,1,1,0,0,0,0,0,0,0
1233,2002,55771.74,2704,1,2,30112,1,0,0,0,1,0,0,0,0
1233,2004,42135.71,3120,1,2,33232,1,1,0,0,0,0,0,0,0
1233,2006,45441.96,2080,1,2,35312,0,1,0,0,0,0,0,0,0
1233,2008,30393.3,2340,1,2,37652,0,1,0,0,0,0,0,0,0
1233,2010,27287,2025,1,2,39677,0,1,0,0,0,0,0,0,0
1234,1998,40134.72,2080,1,1,2080,0,1,0,0,0,0,0,0,0
1234,2002,72745.75,2080,0,1,4160,0,0,0,0,1,0,0,0,0
1235,1987,28790.94,2080,1,2,2080,0,0,0,0,0,0,0,0,1
1235,1988,46095.12,2080,1,2,4160,0,0,0,0,0,0,0,0,1
1235,1989,49266.01,2080,1,2,6240,0,0,0,0,0,0,0,0,1
1235,1990,53409.91,2080,1,2,8320,0,0,0,0,0,0,0,0,1
1235,1991,64061.34,2080,1,2,10400,0,0,0,0,0,0,0,0,1
1235,1992,62170.66,2080,1,2,12480,0,0,0,0,0,0,0,0,1
1235,1993,51320.88,2080,1,2,14560,0,0,0,0,0,0,0,0,1
1235,1994,58849.99,2120,1,2,16680,0,0,0,0,0,0,0,0,1
1235,1998,16053.89,930,0,2,17610,0,0,0,0,0,0,0,0,1
1235,2000,36727.63,2080,0,2,19690,1,0,0,0,0,1,0,0,0
1235,2004,32323.29,2600,0,2,22290,0,0,0,0,0,1,0,0,0
1235,2010,42000,2129,0,2,24419,0,0,0,0,0,1,0,0,0
1235,2012,48441.07,2340,0,2,26759,0,0,0,0,0,1,0,0,0
1235,2014,43299.21,2340,0,2,29099,0,0,0,0,0,1,0,0,0
1236,1988,25813.27,720,1,1,720,0,0,0,0,0,0,0,1,0
1236,1998,41472.54,1960,0,1,2680,0,0,0,0,0,0,0,1,0
1236,2000,43059.98,1040,0,1,3720,0,0,0,0,0,0,0,1,0
1236,2006,75736.61,2184,0,1,5904,0,1,0,0,0,0,0,0,0
1236,2008,23301.53,1020,0,1,6924,0,1,0,0,0,0,0,0,0
1236,2010,7000,800,0,1,7724,1,0,0,0,0,0,0,1,0
1236,2012,52240.37,1820,0,1,9544,1,0,0,1,0,0,0,0,0
1236,2014,41456.69,1505,0,1,11049,0,0,0,1,0,0,0,0,0
1237,1985,24118.07,1450,0,2,1450,0,0,1,0,0,0,0,0,0
1237,1987,19193.96,1236,0,2,2686,0,0,0,0,0,1,0,0,0
1237,1988,20281.85,1996,0,2,4682,0,0,0,0,0,1,0,0,0
1237,1990,20028.72,2080,0,2,6762,0,0,1,0,0,0,0,0,0
1237,1991,20819.94,1320,0,2,8082,1,0,0,0,0,1,0,0,0
1237,1992,20205.46,840,0,2,8922,0,0,0,0,0,1,0,0,0
1237,1993,18867.97,2680,0,2,11602,1,0,0,0,0,0,0,0,1
1237,1994,19126.25,2420,0,2,14022,0,0,0,0,0,0,0,0,1
1237,1996,18073.59,3120,0,2,17142,0,0,0,0,0,0,0,0,1
1237,2000,32928.22,3966,0,2,21108,0,0,1,0,0,0,0,0,0
